Smiles,Targets,Molecule ChEMBL ID,EGFR,MAPK1,SRC,STAT3,0,BBB,SMILES,peso_molecular,logP,donadores_H,aceptores_H,violaciones,Targets_nuevo,after_P_
Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,EGFR P STAT3,CHEMBL2325090,680.0,0.1477369666099548,0.2652,0.907937640483987,0.0,0.0883333333333333,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,382.8940000000002,6.848900000000005,0.0,2.0,1.0,EGFR_P_STAT3,STAT3
c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,EGFR P STAT3,CHEMBL361322,5011.87,0.014796226285398,0.476642270861833,0.950194819444958,0.0,0.07,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,391.4380000000001,4.488200000000003,2.0,6.0,0.0,EGFR_P_STAT3,STAT3
NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,EGFR P STAT3,CHEMBL246694,140.0,0.3890245854854584,0.490406976744186,0.9423373554451088,0.0,0.385,NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,445.4580000000002,3.0119000000000007,2.0,8.0,0.0,EGFR_P_STAT3,STAT3
Oc1ccc(/C=N/Nc2nc3ccccc3c3nncn23)cc1,EGFR P STAT3,CHEMBL4873202,690.0,0.0396740175783634,0.4,0.9640914772250372,0.0,0.555,Oc1ccc(/C=N/Nc2nc3ccccc3c3nncn23)cc1,304.31300000000005,2.4291,2.0,7.0,0.0,EGFR_P_STAT3,STAT3
Nc1ccc2ncnc(Nc3ccc4c(c3)CCC4)c2c1,EGFR P STAT3,CHEMBL5186969,251.3,0.0385678634047508,0.595,0.9482058287189992,0.0,0.03,Nc1ccc2ncnc(Nc3ccc4c(c3)CCC4)c2c1,276.343,3.444300000000002,2.0,4.0,0.0,EGFR_P_STAT3,STAT3
Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,EGFR P STAT3,CHEMBL186001,200.0,0.0578559376299381,0.5831245080078797,0.9047576515564354,0.0,0.3516666666666667,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,268.32,3.1037600000000016,2.0,5.0,0.0,EGFR_P_STAT3,STAT3
c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,EGFR P STAT3,CHEMBL2325095,240.0,0.0794554725289344,0.2602,0.9139873931070588,0.0,0.09,c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,348.4490000000001,6.1955000000000044,0.0,2.0,1.0,EGFR_P_STAT3,STAT3
OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,EGFR P STAT3,CHEMBL205047,76.0,0.3491055965423584,0.6898701298701299,0.9061135583053416,0.0,0.1833333333333333,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,466.9250000000002,4.940300000000003,2.0,7.0,0.0,EGFR_P_STAT3,STAT3
OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,EGFR P STAT3,CHEMBL246276,120.0,0.3021275103092193,0.6059037287871005,0.9277878331295089,0.0,0.04,OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,388.4060000000002,3.5023000000000017,2.0,7.0,0.0,EGFR_P_STAT3,STAT3
Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1Cl,EGFR P STAT3,CHEMBL2325094,140.0,0.2645800709724426,0.3251999999999999,0.9331773069106568,0.0,0.3933333333333333,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1Cl,417.33900000000017,7.502300000000004,0.0,2.0,1.0,EGFR_P_STAT3,STAT3
Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,EGFR P STAT3,CHEMBL2325091,490.0,0.0633787810802459,0.3051999999999999,0.919784228748874,0.0,0.49,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,427.34500000000014,6.9580000000000055,0.0,2.0,1.0,EGFR_P_STAT3,STAT3
Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,EGFR P STAT3,CHEMBL555321,50.0,0.0397159866988658,0.400406976744186,0.913157820010404,0.0,0.5216666666666667,Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,292.16900000000004,4.4486000000000026,1.0,3.0,0.0,EGFR_P_STAT3,STAT3
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,EGFR P STAT3,CHEMBL4575583,1.0,0.3041007220745086,0.6069189189189188,0.9114936330481812,0.0,0.115,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,489.57600000000014,5.8868000000000045,2.0,7.0,1.0,EGFR_P_STAT3,STAT3
Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,EGFR P STAT3,CHEMBL153409,732.0,0.0223472919315099,0.3780459770114943,0.9036566566135634,0.0,0.38,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,357.23600000000005,4.745600000000001,1.0,5.0,0.0,EGFR_P_STAT3,STAT3
O=C(O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,EGFR P STAT3,CHEMBL394057,30.0,0.4054023623466491,0.5479876219054763,0.9117085170825568,0.0,0.235,O=C(O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,446.4420000000002,3.611200000000002,2.0,8.0,0.0,EGFR_P_STAT3,STAT3
Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,EGFR P STAT3,CHEMBL188522,340.0,0.0425414964556694,0.5831245080078797,0.9189279403254326,0.0,0.27,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,254.293,2.7953400000000017,2.0,5.0,0.0,EGFR_P_STAT3,STAT3
Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,EGFR P STAT3,CHEMBL182254,32.0,0.0942179933190345,0.603,0.925910157677919,0.0,0.15,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,419.8470000000001,5.3926000000000025,1.0,6.0,1.0,EGFR_P_STAT3,STAT3
